pdf_file,causal_sentence
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,we did not find that the disruption to cognitive performance following ostracism was related to participant mood.
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,it is not known whether the individual differences that have been found to moderate the effects of ostracism on other domains may also moderate the effects of ostracism on cognitive processes.
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,"similarly, youth characterized by high levels of interpersonal competence (i.e., adaptive social skills) have been found to display greater neural evidence of regulation while being subjected to ostracism in cyberball (masten et al., 2009)."
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,the examination of such individual differences in future research may therefore contribute valuable evidence regarding the mechanisms through which ostracism operates on cognitive performance.
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,"another question arising from the current data is whether the effects of ostracism on cognitive performance interact with the developmental changes in working memory that have been identified across middlechildhood and adolescence (see bunge & wright, 2007)."
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,"in conclusion, this study provides initial experimental evidence that experiences of ostracism may disrupt cognitive processes in some children."
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,"girls who were ostensibly ignored by two unknown peers during a brief web-based game demonstrated significantly greater difficulty with basic retrieval of information from working memory following this experience, than girls who were included in the game."
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,effects of social exclusion on cognitive processes: anticipated aloneness reduces intelligent thought.
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,the face of rejection: rejection sensitivity moderates dorsal anterior cingulated activity to disapproving facial expressions.
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,"anxious solitude and peer exclusion predict social helplessness, upset affect, and vagal regulation in response to behavioural rejection by a friend."
/content/drive/MyDrive/Datasets/Third_dataset/pdf39.pdf,social ostracism by one's coworkers: does rejection lead to loafing or compensation?
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"ostracism, being ignored and excluded, is a common social experience that threatens fundamental human needs (i.e., belonging, control, self-esteem, and meaningful existence)."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"further, ive paradigms designed to measure ostracism may allow researchers to test more nuanced hypotheses about the effects of ostracism."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"though further research directly exploring these effects in online virtual environments is needed, this research suggests that individuals encountering ostracism in other virtual environments (such as massively multiplayer online role playing games; mmorpgs) may experience negative effects similar to those of being ostracized in real life."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,this possibility may have serious implications for individuals who are marginalized in their real life and turn to ives to satisfy their need for social connection.
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"h umans have a strong need for belonging and regular social interactions 1 2 traditionally this need has been satisfied in face-to-face interactions, but as technology evolves humans obtain new methods for interacting with one another."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"dupuis and ramsey19 found that mmorpg use is not associated with an increase in perceived social support, and that lower perceived social support within mmorpg communities is associated with depression."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"this suggests that, while electronic based communication (such as mmorpgs and ives) may offer new ways of satisfying the need to belong, they also provide ways this need can be thwarted."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"parents, educators, and researchers alike have been troubled by the increasing amount of bullying occurring via electronic based communication 20 social ostracism (being ignored and excluded) is another aversive interpersonal phenomenon that occurs both in face-to-face and electronic based interactions."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"we hypothesized that participants who were ostracized in this ive, compared to included participants, would manifest the negative consequences found in other ostracism paradigms (i.e., threatened need satisfaction and increased negative mood)."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"general discussion our data indicate that ostracism in an immersive virtual environment threatens four basic fundamental needs (i.e., belonging, control, self-esteem, and meaningful existence) and also has a negative impact on affect."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"our data suggest that not only does ostracism in this environment have the same negative effects as in other environments, but these effects are powerful; the effect sizes were medium to large in magnitude."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"perhaps a face-to-face environment offers more potential sources of ambiguity for the ostracism behavior, or face-saving thoughts and activities reduce the impact once the measures are asked."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,social ostracism by one's coworkers: does rejection lead to loafing or compensation?
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,"ostracism by a computer lowers belonging, control, selfesteem, and meaningful existence."
/content/drive/MyDrive/Datasets/Third_dataset/pdf48.pdf,eye gaze as relational evaluation: averted eye gaze leads to feelings of ostracism and relational devaluation.
/content/drive/MyDrive/Datasets/Third_dataset/pdf67.pdf,"despite the extensive research done on ostracism and its effects on self-esteem, previous research has not explored how contingent self-esteem or self-esteem variability influence reactions to being socially excluded."
